episode_uid,run_id,execution_order_in_run,task_suite_name,task_id,task_description,initial_state_index,trial_index,eval_seed,episode_seed,bddl_relative_path,bddl_sha256,init_state_file_relative_path,init_state_file_sha256,libero_pro_commit
libero_goal_object::task00::init043::eval_seed000,goal_object_t40to49,4,libero_goal_object,0,open the middle layer of the drawer,43,43,0,43,libero_pro/bddl_files/libero_goal_object/open_the_middle_drawer_of_the_cabinet.bddl,2ba1c3abe63f78095dd0ebce54808e29ec560fa069b2f0924a5c8ea93cf21e35,libero_pro/init_files/libero_goal_object/open_the_middle_drawer_of_the_cabinet.pruned_init,73f94bb57f8625939e3459f575a46fc84b7babe8cc638b4b281a8ef4d789c11d,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task00::init044::eval_seed000,goal_object_t40to49,5,libero_goal_object,0,open the middle layer of the drawer,44,44,0,44,libero_pro/bddl_files/libero_goal_object/open_the_middle_drawer_of_the_cabinet.bddl,2ba1c3abe63f78095dd0ebce54808e29ec560fa069b2f0924a5c8ea93cf21e35,libero_pro/init_files/libero_goal_object/open_the_middle_drawer_of_the_cabinet.pruned_init,73f94bb57f8625939e3459f575a46fc84b7babe8cc638b4b281a8ef4d789c11d,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task00::init045::eval_seed000,goal_object_t40to49,6,libero_goal_object,0,open the middle layer of the drawer,45,45,0,45,libero_pro/bddl_files/libero_goal_object/open_the_middle_drawer_of_the_cabinet.bddl,2ba1c3abe63f78095dd0ebce54808e29ec560fa069b2f0924a5c8ea93cf21e35,libero_pro/init_files/libero_goal_object/open_the_middle_drawer_of_the_cabinet.pruned_init,73f94bb57f8625939e3459f575a46fc84b7babe8cc638b4b281a8ef4d789c11d,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task00::init046::eval_seed000,goal_object_t40to49,7,libero_goal_object,0,open the middle layer of the drawer,46,46,0,46,libero_pro/bddl_files/libero_goal_object/open_the_middle_drawer_of_the_cabinet.bddl,2ba1c3abe63f78095dd0ebce54808e29ec560fa069b2f0924a5c8ea93cf21e35,libero_pro/init_files/libero_goal_object/open_the_middle_drawer_of_the_cabinet.pruned_init,73f94bb57f8625939e3459f575a46fc84b7babe8cc638b4b281a8ef4d789c11d,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task00::init047::eval_seed000,goal_object_t40to49,8,libero_goal_object,0,open the middle layer of the drawer,47,47,0,47,libero_pro/bddl_files/libero_goal_object/open_the_middle_drawer_of_the_cabinet.bddl,2ba1c3abe63f78095dd0ebce54808e29ec560fa069b2f0924a5c8ea93cf21e35,libero_pro/init_files/libero_goal_object/open_the_middle_drawer_of_the_cabinet.pruned_init,73f94bb57f8625939e3459f575a46fc84b7babe8cc638b4b281a8ef4d789c11d,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task00::init048::eval_seed000,goal_object_t40to49,9,libero_goal_object,0,open the middle layer of the drawer,48,48,0,48,libero_pro/bddl_files/libero_goal_object/open_the_middle_drawer_of_the_cabinet.bddl,2ba1c3abe63f78095dd0ebce54808e29ec560fa069b2f0924a5c8ea93cf21e35,libero_pro/init_files/libero_goal_object/open_the_middle_drawer_of_the_cabinet.pruned_init,73f94bb57f8625939e3459f575a46fc84b7babe8cc638b4b281a8ef4d789c11d,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task00::init049::eval_seed000,goal_object_t40to49,10,libero_goal_object,0,open the middle layer of the drawer,49,49,0,49,libero_pro/bddl_files/libero_goal_object/open_the_middle_drawer_of_the_cabinet.bddl,2ba1c3abe63f78095dd0ebce54808e29ec560fa069b2f0924a5c8ea93cf21e35,libero_pro/init_files/libero_goal_object/open_the_middle_drawer_of_the_cabinet.pruned_init,73f94bb57f8625939e3459f575a46fc84b7babe8cc638b4b281a8ef4d789c11d,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task01::init040::eval_seed000,goal_object_t40to49,11,libero_goal_object,1,put the bowl on the stove,40,40,0,40,libero_pro/bddl_files/libero_goal_object/put_the_bowl_on_the_stove.bddl,c243a0de8e72c5e17a4b87528468504d828af1504d4e828d5f2ee437b5153b60,libero_pro/init_files/libero_goal_object/put_the_bowl_on_the_stove.pruned_init,907642a69eff5454ff1ccc9d20c4c6ff9c2963634545ae36c9598eea0bc25f5f,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task01::init041::eval_seed000,goal_object_t40to49,12,libero_goal_object,1,put the bowl on the stove,41,41,0,41,libero_pro/bddl_files/libero_goal_object/put_the_bowl_on_the_stove.bddl,c243a0de8e72c5e17a4b87528468504d828af1504d4e828d5f2ee437b5153b60,libero_pro/init_files/libero_goal_object/put_the_bowl_on_the_stove.pruned_init,907642a69eff5454ff1ccc9d20c4c6ff9c2963634545ae36c9598eea0bc25f5f,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task01::init042::eval_seed000,goal_object_t40to49,13,libero_goal_object,1,put the bowl on the stove,42,42,0,42,libero_pro/bddl_files/libero_goal_object/put_the_bowl_on_the_stove.bddl,c243a0de8e72c5e17a4b87528468504d828af1504d4e828d5f2ee437b5153b60,libero_pro/init_files/libero_goal_object/put_the_bowl_on_the_stove.pruned_init,907642a69eff5454ff1ccc9d20c4c6ff9c2963634545ae36c9598eea0bc25f5f,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task01::init043::eval_seed000,goal_object_t40to49,14,libero_goal_object,1,put the bowl on the stove,43,43,0,43,libero_pro/bddl_files/libero_goal_object/put_the_bowl_on_the_stove.bddl,c243a0de8e72c5e17a4b87528468504d828af1504d4e828d5f2ee437b5153b60,libero_pro/init_files/libero_goal_object/put_the_bowl_on_the_stove.pruned_init,907642a69eff5454ff1ccc9d20c4c6ff9c2963634545ae36c9598eea0bc25f5f,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task01::init044::eval_seed000,goal_object_t40to49,15,libero_goal_object,1,put the bowl on the stove,44,44,0,44,libero_pro/bddl_files/libero_goal_object/put_the_bowl_on_the_stove.bddl,c243a0de8e72c5e17a4b87528468504d828af1504d4e828d5f2ee437b5153b60,libero_pro/init_files/libero_goal_object/put_the_bowl_on_the_stove.pruned_init,907642a69eff5454ff1ccc9d20c4c6ff9c2963634545ae36c9598eea0bc25f5f,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task01::init045::eval_seed000,goal_object_t40to49,16,libero_goal_object,1,put the bowl on the stove,45,45,0,45,libero_pro/bddl_files/libero_goal_object/put_the_bowl_on_the_stove.bddl,c243a0de8e72c5e17a4b87528468504d828af1504d4e828d5f2ee437b5153b60,libero_pro/init_files/libero_goal_object/put_the_bowl_on_the_stove.pruned_init,907642a69eff5454ff1ccc9d20c4c6ff9c2963634545ae36c9598eea0bc25f5f,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task01::init046::eval_seed000,goal_object_t40to49,17,libero_goal_object,1,put the bowl on the stove,46,46,0,46,libero_pro/bddl_files/libero_goal_object/put_the_bowl_on_the_stove.bddl,c243a0de8e72c5e17a4b87528468504d828af1504d4e828d5f2ee437b5153b60,libero_pro/init_files/libero_goal_object/put_the_bowl_on_the_stove.pruned_init,907642a69eff5454ff1ccc9d20c4c6ff9c2963634545ae36c9598eea0bc25f5f,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task01::init047::eval_seed000,goal_object_t40to49,18,libero_goal_object,1,put the bowl on the stove,47,47,0,47,libero_pro/bddl_files/libero_goal_object/put_the_bowl_on_the_stove.bddl,c243a0de8e72c5e17a4b87528468504d828af1504d4e828d5f2ee437b5153b60,libero_pro/init_files/libero_goal_object/put_the_bowl_on_the_stove.pruned_init,907642a69eff5454ff1ccc9d20c4c6ff9c2963634545ae36c9598eea0bc25f5f,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task01::init048::eval_seed000,goal_object_t40to49,19,libero_goal_object,1,put the bowl on the stove,48,48,0,48,libero_pro/bddl_files/libero_goal_object/put_the_bowl_on_the_stove.bddl,c243a0de8e72c5e17a4b87528468504d828af1504d4e828d5f2ee437b5153b60,libero_pro/init_files/libero_goal_object/put_the_bowl_on_the_stove.pruned_init,907642a69eff5454ff1ccc9d20c4c6ff9c2963634545ae36c9598eea0bc25f5f,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task01::init049::eval_seed000,goal_object_t40to49,20,libero_goal_object,1,put the bowl on the stove,49,49,0,49,libero_pro/bddl_files/libero_goal_object/put_the_bowl_on_the_stove.bddl,c243a0de8e72c5e17a4b87528468504d828af1504d4e828d5f2ee437b5153b60,libero_pro/init_files/libero_goal_object/put_the_bowl_on_the_stove.pruned_init,907642a69eff5454ff1ccc9d20c4c6ff9c2963634545ae36c9598eea0bc25f5f,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task02::init040::eval_seed000,goal_object_t40to49,21,libero_goal_object,2,put the wine bottle on the top of the drawer,40,40,0,40,libero_pro/bddl_files/libero_goal_object/put_the_wine_bottle_on_top_of_the_cabinet.bddl,7c9084631f87470e5ad42bba7b1d8bdb6a7972aac9b0dafb85bf9895b81bf51e,libero_pro/init_files/libero_goal_object/put_the_wine_bottle_on_top_of_the_cabinet.pruned_init,b889e9e584bc91c8b8652355e9abdb4df36c9c6ae8c4b2683b7942ab5616f2d8,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task02::init041::eval_seed000,goal_object_t40to49,22,libero_goal_object,2,put the wine bottle on the top of the drawer,41,41,0,41,libero_pro/bddl_files/libero_goal_object/put_the_wine_bottle_on_top_of_the_cabinet.bddl,7c9084631f87470e5ad42bba7b1d8bdb6a7972aac9b0dafb85bf9895b81bf51e,libero_pro/init_files/libero_goal_object/put_the_wine_bottle_on_top_of_the_cabinet.pruned_init,b889e9e584bc91c8b8652355e9abdb4df36c9c6ae8c4b2683b7942ab5616f2d8,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task02::init042::eval_seed000,goal_object_t40to49,23,libero_goal_object,2,put the wine bottle on the top of the drawer,42,42,0,42,libero_pro/bddl_files/libero_goal_object/put_the_wine_bottle_on_top_of_the_cabinet.bddl,7c9084631f87470e5ad42bba7b1d8bdb6a7972aac9b0dafb85bf9895b81bf51e,libero_pro/init_files/libero_goal_object/put_the_wine_bottle_on_top_of_the_cabinet.pruned_init,b889e9e584bc91c8b8652355e9abdb4df36c9c6ae8c4b2683b7942ab5616f2d8,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task02::init043::eval_seed000,goal_object_t40to49,24,libero_goal_object,2,put the wine bottle on the top of the drawer,43,43,0,43,libero_pro/bddl_files/libero_goal_object/put_the_wine_bottle_on_top_of_the_cabinet.bddl,7c9084631f87470e5ad42bba7b1d8bdb6a7972aac9b0dafb85bf9895b81bf51e,libero_pro/init_files/libero_goal_object/put_the_wine_bottle_on_top_of_the_cabinet.pruned_init,b889e9e584bc91c8b8652355e9abdb4df36c9c6ae8c4b2683b7942ab5616f2d8,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task02::init044::eval_seed000,goal_object_t40to49,25,libero_goal_object,2,put the wine bottle on the top of the drawer,44,44,0,44,libero_pro/bddl_files/libero_goal_object/put_the_wine_bottle_on_top_of_the_cabinet.bddl,7c9084631f87470e5ad42bba7b1d8bdb6a7972aac9b0dafb85bf9895b81bf51e,libero_pro/init_files/libero_goal_object/put_the_wine_bottle_on_top_of_the_cabinet.pruned_init,b889e9e584bc91c8b8652355e9abdb4df36c9c6ae8c4b2683b7942ab5616f2d8,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task02::init045::eval_seed000,goal_object_t40to49,26,libero_goal_object,2,put the wine bottle on the top of the drawer,45,45,0,45,libero_pro/bddl_files/libero_goal_object/put_the_wine_bottle_on_top_of_the_cabinet.bddl,7c9084631f87470e5ad42bba7b1d8bdb6a7972aac9b0dafb85bf9895b81bf51e,libero_pro/init_files/libero_goal_object/put_the_wine_bottle_on_top_of_the_cabinet.pruned_init,b889e9e584bc91c8b8652355e9abdb4df36c9c6ae8c4b2683b7942ab5616f2d8,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task02::init046::eval_seed000,goal_object_t40to49,27,libero_goal_object,2,put the wine bottle on the top of the drawer,46,46,0,46,libero_pro/bddl_files/libero_goal_object/put_the_wine_bottle_on_top_of_the_cabinet.bddl,7c9084631f87470e5ad42bba7b1d8bdb6a7972aac9b0dafb85bf9895b81bf51e,libero_pro/init_files/libero_goal_object/put_the_wine_bottle_on_top_of_the_cabinet.pruned_init,b889e9e584bc91c8b8652355e9abdb4df36c9c6ae8c4b2683b7942ab5616f2d8,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task02::init047::eval_seed000,goal_object_t40to49,28,libero_goal_object,2,put the wine bottle on the top of the drawer,47,47,0,47,libero_pro/bddl_files/libero_goal_object/put_the_wine_bottle_on_top_of_the_cabinet.bddl,7c9084631f87470e5ad42bba7b1d8bdb6a7972aac9b0dafb85bf9895b81bf51e,libero_pro/init_files/libero_goal_object/put_the_wine_bottle_on_top_of_the_cabinet.pruned_init,b889e9e584bc91c8b8652355e9abdb4df36c9c6ae8c4b2683b7942ab5616f2d8,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task02::init048::eval_seed000,goal_object_t40to49,29,libero_goal_object,2,put the wine bottle on the top of the drawer,48,48,0,48,libero_pro/bddl_files/libero_goal_object/put_the_wine_bottle_on_top_of_the_cabinet.bddl,7c9084631f87470e5ad42bba7b1d8bdb6a7972aac9b0dafb85bf9895b81bf51e,libero_pro/init_files/libero_goal_object/put_the_wine_bottle_on_top_of_the_cabinet.pruned_init,b889e9e584bc91c8b8652355e9abdb4df36c9c6ae8c4b2683b7942ab5616f2d8,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task02::init049::eval_seed000,goal_object_t40to49,30,libero_goal_object,2,put the wine bottle on the top of the drawer,49,49,0,49,libero_pro/bddl_files/libero_goal_object/put_the_wine_bottle_on_top_of_the_cabinet.bddl,7c9084631f87470e5ad42bba7b1d8bdb6a7972aac9b0dafb85bf9895b81bf51e,libero_pro/init_files/libero_goal_object/put_the_wine_bottle_on_top_of_the_cabinet.pruned_init,b889e9e584bc91c8b8652355e9abdb4df36c9c6ae8c4b2683b7942ab5616f2d8,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task03::init040::eval_seed000,goal_object_t40to49,31,libero_goal_object,3,open the top layer of the drawer and put the bowl inside,40,40,0,40,libero_pro/bddl_files/libero_goal_object/open_the_top_drawer_and_put_the_bowl_inside.bddl,7a95a6d6ab0ec39424f03a1743979e143f43ce251993bc8cccf68ec4bccf4324,libero_pro/init_files/libero_goal_object/open_the_top_drawer_and_put_the_bowl_inside.pruned_init,8febc8d40dec9bd26cb072370cd16ea41ef66a6b8125aaafc335cc2ff8007192,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task03::init041::eval_seed000,goal_object_t40to49,32,libero_goal_object,3,open the top layer of the drawer and put the bowl inside,41,41,0,41,libero_pro/bddl_files/libero_goal_object/open_the_top_drawer_and_put_the_bowl_inside.bddl,7a95a6d6ab0ec39424f03a1743979e143f43ce251993bc8cccf68ec4bccf4324,libero_pro/init_files/libero_goal_object/open_the_top_drawer_and_put_the_bowl_inside.pruned_init,8febc8d40dec9bd26cb072370cd16ea41ef66a6b8125aaafc335cc2ff8007192,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task03::init042::eval_seed000,goal_object_t40to49,33,libero_goal_object,3,open the top layer of the drawer and put the bowl inside,42,42,0,42,libero_pro/bddl_files/libero_goal_object/open_the_top_drawer_and_put_the_bowl_inside.bddl,7a95a6d6ab0ec39424f03a1743979e143f43ce251993bc8cccf68ec4bccf4324,libero_pro/init_files/libero_goal_object/open_the_top_drawer_and_put_the_bowl_inside.pruned_init,8febc8d40dec9bd26cb072370cd16ea41ef66a6b8125aaafc335cc2ff8007192,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task03::init043::eval_seed000,goal_object_t40to49,34,libero_goal_object,3,open the top layer of the drawer and put the bowl inside,43,43,0,43,libero_pro/bddl_files/libero_goal_object/open_the_top_drawer_and_put_the_bowl_inside.bddl,7a95a6d6ab0ec39424f03a1743979e143f43ce251993bc8cccf68ec4bccf4324,libero_pro/init_files/libero_goal_object/open_the_top_drawer_and_put_the_bowl_inside.pruned_init,8febc8d40dec9bd26cb072370cd16ea41ef66a6b8125aaafc335cc2ff8007192,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task03::init044::eval_seed000,goal_object_t40to49,35,libero_goal_object,3,open the top layer of the drawer and put the bowl inside,44,44,0,44,libero_pro/bddl_files/libero_goal_object/open_the_top_drawer_and_put_the_bowl_inside.bddl,7a95a6d6ab0ec39424f03a1743979e143f43ce251993bc8cccf68ec4bccf4324,libero_pro/init_files/libero_goal_object/open_the_top_drawer_and_put_the_bowl_inside.pruned_init,8febc8d40dec9bd26cb072370cd16ea41ef66a6b8125aaafc335cc2ff8007192,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task03::init045::eval_seed000,goal_object_t40to49,36,libero_goal_object,3,open the top layer of the drawer and put the bowl inside,45,45,0,45,libero_pro/bddl_files/libero_goal_object/open_the_top_drawer_and_put_the_bowl_inside.bddl,7a95a6d6ab0ec39424f03a1743979e143f43ce251993bc8cccf68ec4bccf4324,libero_pro/init_files/libero_goal_object/open_the_top_drawer_and_put_the_bowl_inside.pruned_init,8febc8d40dec9bd26cb072370cd16ea41ef66a6b8125aaafc335cc2ff8007192,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task03::init046::eval_seed000,goal_object_t40to49,37,libero_goal_object,3,open the top layer of the drawer and put the bowl inside,46,46,0,46,libero_pro/bddl_files/libero_goal_object/open_the_top_drawer_and_put_the_bowl_inside.bddl,7a95a6d6ab0ec39424f03a1743979e143f43ce251993bc8cccf68ec4bccf4324,libero_pro/init_files/libero_goal_object/open_the_top_drawer_and_put_the_bowl_inside.pruned_init,8febc8d40dec9bd26cb072370cd16ea41ef66a6b8125aaafc335cc2ff8007192,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task03::init047::eval_seed000,goal_object_t40to49,38,libero_goal_object,3,open the top layer of the drawer and put the bowl inside,47,47,0,47,libero_pro/bddl_files/libero_goal_object/open_the_top_drawer_and_put_the_bowl_inside.bddl,7a95a6d6ab0ec39424f03a1743979e143f43ce251993bc8cccf68ec4bccf4324,libero_pro/init_files/libero_goal_object/open_the_top_drawer_and_put_the_bowl_inside.pruned_init,8febc8d40dec9bd26cb072370cd16ea41ef66a6b8125aaafc335cc2ff8007192,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task03::init048::eval_seed000,goal_object_t40to49,39,libero_goal_object,3,open the top layer of the drawer and put the bowl inside,48,48,0,48,libero_pro/bddl_files/libero_goal_object/open_the_top_drawer_and_put_the_bowl_inside.bddl,7a95a6d6ab0ec39424f03a1743979e143f43ce251993bc8cccf68ec4bccf4324,libero_pro/init_files/libero_goal_object/open_the_top_drawer_and_put_the_bowl_inside.pruned_init,8febc8d40dec9bd26cb072370cd16ea41ef66a6b8125aaafc335cc2ff8007192,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task03::init049::eval_seed000,goal_object_t40to49,40,libero_goal_object,3,open the top layer of the drawer and put the bowl inside,49,49,0,49,libero_pro/bddl_files/libero_goal_object/open_the_top_drawer_and_put_the_bowl_inside.bddl,7a95a6d6ab0ec39424f03a1743979e143f43ce251993bc8cccf68ec4bccf4324,libero_pro/init_files/libero_goal_object/open_the_top_drawer_and_put_the_bowl_inside.pruned_init,8febc8d40dec9bd26cb072370cd16ea41ef66a6b8125aaafc335cc2ff8007192,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task04::init040::eval_seed000,goal_object_t40to49,41,libero_goal_object,4,put the bowl on the top of the drawer,40,40,0,40,libero_pro/bddl_files/libero_goal_object/put_the_bowl_on_top_of_the_cabinet.bddl,0697f80cec01abdf5695f146f3e40cd576415d014f49632cfb5339056e9e4a53,libero_pro/init_files/libero_goal_object/put_the_bowl_on_top_of_the_cabinet.pruned_init,3b2934662f1cce7aa84b1a94689d58029a3613f9ee9b3f302c17ec486aeafe1e,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task04::init041::eval_seed000,goal_object_t40to49,42,libero_goal_object,4,put the bowl on the top of the drawer,41,41,0,41,libero_pro/bddl_files/libero_goal_object/put_the_bowl_on_top_of_the_cabinet.bddl,0697f80cec01abdf5695f146f3e40cd576415d014f49632cfb5339056e9e4a53,libero_pro/init_files/libero_goal_object/put_the_bowl_on_top_of_the_cabinet.pruned_init,3b2934662f1cce7aa84b1a94689d58029a3613f9ee9b3f302c17ec486aeafe1e,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task04::init042::eval_seed000,goal_object_t40to49,43,libero_goal_object,4,put the bowl on the top of the drawer,42,42,0,42,libero_pro/bddl_files/libero_goal_object/put_the_bowl_on_top_of_the_cabinet.bddl,0697f80cec01abdf5695f146f3e40cd576415d014f49632cfb5339056e9e4a53,libero_pro/init_files/libero_goal_object/put_the_bowl_on_top_of_the_cabinet.pruned_init,3b2934662f1cce7aa84b1a94689d58029a3613f9ee9b3f302c17ec486aeafe1e,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task04::init043::eval_seed000,goal_object_t40to49,44,libero_goal_object,4,put the bowl on the top of the drawer,43,43,0,43,libero_pro/bddl_files/libero_goal_object/put_the_bowl_on_top_of_the_cabinet.bddl,0697f80cec01abdf5695f146f3e40cd576415d014f49632cfb5339056e9e4a53,libero_pro/init_files/libero_goal_object/put_the_bowl_on_top_of_the_cabinet.pruned_init,3b2934662f1cce7aa84b1a94689d58029a3613f9ee9b3f302c17ec486aeafe1e,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task04::init044::eval_seed000,goal_object_t40to49,45,libero_goal_object,4,put the bowl on the top of the drawer,44,44,0,44,libero_pro/bddl_files/libero_goal_object/put_the_bowl_on_top_of_the_cabinet.bddl,0697f80cec01abdf5695f146f3e40cd576415d014f49632cfb5339056e9e4a53,libero_pro/init_files/libero_goal_object/put_the_bowl_on_top_of_the_cabinet.pruned_init,3b2934662f1cce7aa84b1a94689d58029a3613f9ee9b3f302c17ec486aeafe1e,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task04::init045::eval_seed000,goal_object_t40to49,46,libero_goal_object,4,put the bowl on the top of the drawer,45,45,0,45,libero_pro/bddl_files/libero_goal_object/put_the_bowl_on_top_of_the_cabinet.bddl,0697f80cec01abdf5695f146f3e40cd576415d014f49632cfb5339056e9e4a53,libero_pro/init_files/libero_goal_object/put_the_bowl_on_top_of_the_cabinet.pruned_init,3b2934662f1cce7aa84b1a94689d58029a3613f9ee9b3f302c17ec486aeafe1e,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task04::init046::eval_seed000,goal_object_t40to49,47,libero_goal_object,4,put the bowl on the top of the drawer,46,46,0,46,libero_pro/bddl_files/libero_goal_object/put_the_bowl_on_top_of_the_cabinet.bddl,0697f80cec01abdf5695f146f3e40cd576415d014f49632cfb5339056e9e4a53,libero_pro/init_files/libero_goal_object/put_the_bowl_on_top_of_the_cabinet.pruned_init,3b2934662f1cce7aa84b1a94689d58029a3613f9ee9b3f302c17ec486aeafe1e,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task04::init047::eval_seed000,goal_object_t40to49,48,libero_goal_object,4,put the bowl on the top of the drawer,47,47,0,47,libero_pro/bddl_files/libero_goal_object/put_the_bowl_on_top_of_the_cabinet.bddl,0697f80cec01abdf5695f146f3e40cd576415d014f49632cfb5339056e9e4a53,libero_pro/init_files/libero_goal_object/put_the_bowl_on_top_of_the_cabinet.pruned_init,3b2934662f1cce7aa84b1a94689d58029a3613f9ee9b3f302c17ec486aeafe1e,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task04::init048::eval_seed000,goal_object_t40to49,49,libero_goal_object,4,put the bowl on the top of the drawer,48,48,0,48,libero_pro/bddl_files/libero_goal_object/put_the_bowl_on_top_of_the_cabinet.bddl,0697f80cec01abdf5695f146f3e40cd576415d014f49632cfb5339056e9e4a53,libero_pro/init_files/libero_goal_object/put_the_bowl_on_top_of_the_cabinet.pruned_init,3b2934662f1cce7aa84b1a94689d58029a3613f9ee9b3f302c17ec486aeafe1e,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task04::init049::eval_seed000,goal_object_t40to49,50,libero_goal_object,4,put the bowl on the top of the drawer,49,49,0,49,libero_pro/bddl_files/libero_goal_object/put_the_bowl_on_top_of_the_cabinet.bddl,0697f80cec01abdf5695f146f3e40cd576415d014f49632cfb5339056e9e4a53,libero_pro/init_files/libero_goal_object/put_the_bowl_on_top_of_the_cabinet.pruned_init,3b2934662f1cce7aa84b1a94689d58029a3613f9ee9b3f302c17ec486aeafe1e,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task05::init040::eval_seed000,goal_object_t40to49,51,libero_goal_object,5,push the plate to the front of the stove,40,40,0,40,libero_pro/bddl_files/libero_goal_object/push_the_plate_to_the_front_of_the_stove.bddl,05a04afe0e756395b4968ee3eec0a9715ec240959086eb8c874aeb62db227ec0,libero_pro/init_files/libero_goal_object/push_the_plate_to_the_front_of_the_stove.pruned_init,b15f1d48659f7ecf74ddc6be499a9238f10e5a93e33664adcae215ba028a573f,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task05::init041::eval_seed000,goal_object_t40to49,52,libero_goal_object,5,push the plate to the front of the stove,41,41,0,41,libero_pro/bddl_files/libero_goal_object/push_the_plate_to_the_front_of_the_stove.bddl,05a04afe0e756395b4968ee3eec0a9715ec240959086eb8c874aeb62db227ec0,libero_pro/init_files/libero_goal_object/push_the_plate_to_the_front_of_the_stove.pruned_init,b15f1d48659f7ecf74ddc6be499a9238f10e5a93e33664adcae215ba028a573f,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task05::init042::eval_seed000,goal_object_t40to49,53,libero_goal_object,5,push the plate to the front of the stove,42,42,0,42,libero_pro/bddl_files/libero_goal_object/push_the_plate_to_the_front_of_the_stove.bddl,05a04afe0e756395b4968ee3eec0a9715ec240959086eb8c874aeb62db227ec0,libero_pro/init_files/libero_goal_object/push_the_plate_to_the_front_of_the_stove.pruned_init,b15f1d48659f7ecf74ddc6be499a9238f10e5a93e33664adcae215ba028a573f,UNAVAILABLE_NOT_A_GIT_CHECKOUT
libero_goal_object::task05::init043::eval_seed000,goal_object_t40to49,54,libero_goal_object,5,push the plate to the front of the stove,43,43,0,43,libero_pro/bddl_files/libero_goal_object/push_the_plate_to_the_front_of_the_stove.bddl,05a04afe0e756395b4968ee3eec0a9715ec240959086eb8c874aeb62db227ec0,libero_pro/init_files/libero_goal_object/push_the_plate_to_the_front_of_the_stove.pruned_init,b15f1d48659f7ecf74ddc6be499a9238f10e5a93e33664adcae215ba028a573f,UNAVAILABLE_NOT_A_GIT_CHECKOUT
